t_s,attack_time_s,sim_lat,sim_lon,pos_lat,pos_lon,pos_alt,e_vehicle_h_m,gps_present,gps_age_s,gps_status,gps_nsats,gps_hdop,gps_lat,gps_lon,gps_hacc,gps_vacc,gps_sacc,xkf_fs
3.699353,-13.680359,35.9305139,-84.3106744,35.9305139,-84.3106744,0.10999999940395355,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.799313,-13.580399,35.9305139,-84.3106744,35.9305139,-84.3106744,0.12999999523162842,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.899273,-13.480439,35.9305139,-84.3106744,35.9305139,-84.3106744,0.1599999964237213,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
3.999233,-13.380479,35.9305139,-84.3106744,35.9305139,-84.3106744,0.22999998927116394,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.099193,-13.280519,35.9305139,-84.3106744,35.9305139,-84.3106744,0.3199999928474426,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.199986,-13.179726,35.9305139,-84.3106744,35.9305139,-84.3106744,0.41999998688697815,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.299946,-13.079766,35.9305139,-84.3106744,35.9305139,-84.3106744,0.5199999809265137,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.399906,-12.979806,35.9305139,-84.3106744,35.9305139,-84.3106744,0.6299999952316284,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.499866,-12.879846,35.9305139,-84.3106744,35.9305139,-84.3106744,0.75,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.599826,-12.779886,35.9305139,-84.3106744,35.9305139,-84.3106744,0.8799999952316284,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.699786,-12.679926,35.9305139,-84.3106744,35.9305139,-84.3106744,1.0199999809265137,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.799746,-12.579966,35.9305139,-84.3106744,35.9305139,-84.3106744,1.1799999475479126,0.0,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.899706,-12.480006,35.9305139,-84.3106744,35.9305139,-84.3106744,1.350000023841858,0.0,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
4.999666,-12.380046,35.9305139,-84.3106746,35.9305139,-84.3106744,1.5199999809265137,0.018027812063879902,1,0.079968,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
5.099626,-12.280086,35.9305139,-84.3106746,35.9305139,-84.3106744,1.6999999284744263,0.018027812063879902,1,0.019992,3,12,1.0,35.9305139,-84.3106744,0.5,2.0,0.5,0
